Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Fiat Strada 1.6 Adventure Cd Pack Top,Bs.As. G.B.A. Sur,Fiat,Strada,2015,1.6 Adventure Cd Pack Top,,Nafta,3,Manual,1.6,Pick-Up,100000,,,Hidráulica,Delantera,4,58 L,115,4457,1648,1790,2630 mm,15500000
Audi A3 Sportback 2.0 Tfsi 190cv 4 puertas. Aut.,Córdoba,Audi,A3 Sportback,2018,2.0 Tfsi 190cv 4 puertas. Aut.,Azul,Nafta,4,Automática,2.0,Sedán,22000,,Sí,Hidráulica,Delantera,5,55 L,190,4238,1421,1842,2468 mm,36000
Renault Sandero 1.6 16v Intense,Córdoba,Renault,Sandero,2022,1.6 16v Intense,,Nafta,5,Manual,1.6,Hatchback,9000,Sí,,Asistida,Delantera,5,50 L,115,4060,1536,1733,2590 mm,16000
Ford Ka 1.5 Se,Bs.As. G.B.A. Sur,Ford,Ka,2019,1.5 Se,Rojo,Nafta,5,Manual,1.5,Hatchback,31500,No,,Eléctrica,Delantera,5,51 L,123,3969,1464,1777,2686 mm,13000
Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,Capital Federal,Toyota,Hilux,2023,2.8 Cd Srx 177cv 4x4 At,Gris,Diésel,4,Automática,2.8,Pick-Up,9000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,45000
Fiat Pulse 1.3 Drive Gse Mt,Santa Fe,Fiat,Pulse,2022,1.3 Drive Gse Mt,Blanco,Nafta,5,Manual,1.3,SUV,30735,Sí,Sí,Eléctrica,4x2,5,47 L,99,4099,1547,1989,2532 mm,17500
Honda HR-V 1.8 Ex 2wd Cvt,Buenos Aires Interior,Honda,HR-V,2016,1.8 Ex 2wd Cvt,Plateado,Nafta,5,Automática,1.8,SUV,120000,Sí,Sí,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,17500
Dodge Journey 2.7 Rt Atx (3 Filas)+dvd+techo,Bs.As. G.B.A. Norte,Dodge,Journey,2011,,,Nafta,5,Automática,2.7,SUV,150000,Sí,Sí,Hidráulica,4x2,7,78 L,,4887,1692,1808,2635 mm,13000
Ford Falcon 3.0 Lujo,Bs.As. G.B.A. Norte,Ford,Falcon,1982,3.0 Lujo,Blanco,Nafta,4,Manual,3.0,Sedán,135000,No,Sí,,Trasera,,,116,,,,,12000
Renault Kangoo 1.6 Furgon Ph3 Confort 5as Lc,Capital Federal,Renault,Kangoo,2015,1.6 Furgon Ph3 Confort 5as Lc,,Nafta,3,Manual,1.6,Furgón,110000,,,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,9800
BMW Serie 1 1.6 118i Sport 170cv,Bs.As. G.B.A. Norte,BMW,Serie 1,2014,1.6 118i Sport 170cv,Gris,Nafta,5,Manual,1.6,Hatchback,120000,,Sí,Asistida,Trasera,5,52 L,170,4324,1421,1634,2437 mm,18000
Citroën C3 1.6 VTI FEEL PACK DESIGN AT,Capital Federal,,C3,2024,1.6 VTI FEEL PACK DESIGN AT,Gris,Nafta,4,Automático,1,Hatchback,5812,No,No,Asistida,4x2,5,47 L,115,3981,1604,1733,2540 mm,22460000
Jeep Compass Longitude2.4 AutomTT,Capital Federal,Jeep,Compass,2019,Longitude2.4 AutomTT,,Nafta,4,Manual,2.4,SUV,90000,,,,4x2,5,60 L,174,4394,1630,2033,2636 mm,22500
Peugeot 206 1.4 Generation 75cv,Bs.As. G.B.A. Oeste,Peugeot,206,2009,1.4 Generation 75cv,,Nafta,5,Manual,1.4,Hatchback,158800,,,Mecánica,Delantera,5,50 L,75,3835,1426,1652,2442 mm,3500000
Ford Ka 1.5 Se,Santa Fe,Ford,Ka,2019,1.5 Se,Blanco,Nafta,5,Manual,1.5,Hatchback,52000,,,Eléctrica,Delantera,5,51 L,123,3969,1464,1777,2686 mm,16990000
Fiat Pulse 1.3 Drive Gse Mt,Capital Federal,Fiat,Pulse,2022,1.3 Drive Gse Mt,Blanco,Nafta,5,Manual,1.3,SUV,10500,Sí,Sí,Eléctrica,4x2,5,47 L,99,4099,1547,1989,2532 mm,22000
Jeep Renegade 1.8 Sport,Entre Ríos,Jeep,Renegade,2021,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV,30000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,25300000
Renault Duster 1.6 4x2 Expression 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2012,1.6 4x2 Expression 110cv,Negro,Nafta,5,Manual,1.6,SUV,120000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,9000000
Citroën Berlingo Furgon 1.6 Hdi 92 Bussines Mixto,Bs.As. G.B.A. Sur,,Berlingo Furgon,2023,1.6 Hdi 92 Bussines Mixto,Blanco,Diésel,3,Manual,1.6,Furgón,11000,,Sí,Hidráulica,Delantera,5,60 L,92,4137,1858,1735,2693 mm,20900000
Peugeot 206 1.4 Active 75cv,Bs.As. G.B.A. Sur,Peugeot,206,2009,1.4 Active 75cv,,Nafta,5,Manual,1.4,Hatchback,176739,,,Mecánica,Delantera,5,50 L,75,3835,1426,1652,2442 mm,6000000
Citroën C3 1.6 Vti 115 Feel,Bs.As. G.B.A. Sur,,C3,2017,1.6 Vti 115 Feel,,Nafta,5,Manual,1.6,Hatchback,139000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,9800
Citroën C3 1.2 12v Puretech 82 Feel,Bs.As. Costa Atlántica,,C3,2023,1.2 12v Puretech 82 Feel,,Nafta,5,Manual,1.2,Hatchback,13600,,Sí,Eléctrica,Delantera,5,47 L,82,3981,1586,1733,2540 mm,16800
Renault Clio 2.0 Sport,Capital Federal,Renault,Clio,2001,2.0 Sport,,Nafta,3,Manual,2.0,Hatchback,161000,,,,Delantera,5,50 L,172,3182,1417,1639,2472 mm,12000
Jeep Compass 2.4 Sport,Santa Fe,Jeep,Compass,2018,2.4 Sport,Gris,Nafta,5,Manual,2.4,SUV,70000,,,,4x2,5,52 L,174,4394,1635,2033,2636 mm,21900
Ford Territory 1.8 Titanium At,Bs.As. G.B.A. Norte,Ford,Territory,2023,1.8 Titanium At,,Nafta,5,Automática,1.8,SUV,9000,Sí,,Eléctrica,Delantera,5,60 L,185,4524,1736,1838,2587 mm,38500
Volkswagen Saveiro 1.6 Gp Cd 101cv Pack High,Córdoba,Volkswagen,Saveiro,2015,1.6 Gp Cd 101cv Pack High,Blanco,Nafta,2,Manual,1.6,Pick-Up,97000,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,16800000
Fiat Toro 1.8 170 E-torq Evo Freedom At6,Bs.As. G.B.A. Oeste,Fiat,Toro,2024,1.8 170 E-torq Evo Freedom At6,Blanco,Nafta,4,Automática,1.8,Pick-Up,500,Sí,Sí,,4x2,5,60 L,130,4945,1735,1845,2990 mm,28160000
Mini Cooper S 1.6 Chili,Mendoza,Mini,Cooper S,2008,1.6 Chili,,Nafta,2,Manual,1.6,Hatchback,158000,,,Eléctrica,Delantera,2,50 L,175,,,,2467 mm,15000
Toyota Corolla 1.6 L Xli,Buenos Aires Interior,Toyota,Corolla,2005,1.6 L XLI,,Nafta/GNC,4,,,,220000,,,,,,,,,,,,7900000
Renault Sandero 1.6 Dynamique 90cv Abs,Capital Federal,Renault,Sandero,2016,1.6 Dynamique 90cv Abs,,Nafta,5,Manual,1.6,Hatchback,64000,Sí,,Asistida,Delantera,5,50 L,90,4060,1536,1733,2590 mm,11000000
Fiat Siena Fire 1.4,Capital Federal,Fiat,Siena,2013,Fire 1.4,Negro,Nafta/GNC,4,Manual,1.4,Sedán,175000,,No,Hidráulica,Delantera,5,48 L,82,4135,1453,1850,3150 mm,7000
Chevrolet Tracker 1.8 Ltz,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2017,1.8 Ltz,Negro,Nafta,5,Manual,1.8,SUV,135345,,Sí,Asistida,4x2,5,53 L,141,4248,1674,1657,2465 mm,15890
Chevrolet Tracker 1.8 Ltz 140cv,Capital Federal,Chevrolet,Tracker,2016,1.8 Ltz 140cv,Blanco,Nafta,5,Automática,1.8,SUV,55000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,13500
Volkswagen Gol Trend GOL TREND 1.6 5p,Capital Federal,Volkswagen,Gol Trend,2012,GOL TREND 1.6 5p,,Nafta,5,Manual,1.6,Hatchback,122000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7900
Volkswagen Tiguan 2.0 Tsi Premium Tiptronic,Córdoba,Volkswagen,Tiguan,2020,2.0 Tsi Premium Tiptronic,Azul,Nafta,5,Automática,2.0,SUV,97000,,,,4x2,5,64 L,200,4427,1665,1809,2605 mm,42500000
Toyota Rav4 Hv Limited Awd 4x4,Capital Federal,Toyota,RAV4,2019,HV Limited AWD,Azul,Híbrido/Nafta,5,Automática,2.5,Off-Road,98000,Sí,Sí,Asistida,Integral,,,,,,,,47000
Peugeot 206 1.6 Premium,Buenos Aires Interior,Peugeot,206,2007,1.6 Premium,,Nafta,5,Manual,1.6,Hatchback,242000,,,,Delantera,5,50 L,90,3835,1432,1652,2442 mm,5500
Toyota Hilux 2.8 Cd Sr 177cv 4x4,Bs.As. G.B.A. Sur,Toyota,Hilux,2019,2.8 Cd Sr 177cv 4x4,,Diésel,4,Manual,2.8,Pick-Up,100000,,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,28990
Jeep Compass 2.4 Longitude,Bs.As. G.B.A. Norte,Jeep,Compass,2020,2.4 Longitude,Negro,Nafta,5,Manual,2.4,SUV,89000,,,,4x2,5,60 L,174,4394,1630,2033,2636 mm,22500
Volkswagen Virtus 1.6 Msi Highline,Bs.As. G.B.A. Norte,Volkswagen,Virtus,2019,1.6 Msi Highline,Plateado,Nafta,4,Manual,1.6,Sedán,128000,,,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,17700000
Volkswagen Suran 1.6 Highline 101cv,Bs.As. G.B.A. Sur,Volkswagen,Suran,2014,1.6 Highline 101cv,,Nafta,5,Manual,1.6,Monovolumen,148000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,9600
BMW X5 3.0 Xdrive 35i Executive 306cv,Bs.As. G.B.A. Norte,BMW,X5,2016,3.0 Xdrive 35i Executive 306cv,Gris,Nafta,5,Automática,3.0,SUV,87500,Sí,No,Asistida,4x4,7,85 L,306,4854,1766,1938,2452 mm,65000
Peugeot 208 1.5 Allure Touchscreen,Bs.As. G.B.A. Norte,Peugeot,208,2016,1.5 Allure Touchscreen,Plateado,Nafta,5,Manual,1.5,Hatchback,109000,No,Sí,Eléctrica,Delantera,5,55 L,90,3872,1470,1702,2541 mm,9500
Chevrolet Corsa Classic 1.6 Gl A/a Super,Bs.As. G.B.A. Oeste,Chevrolet,Corsa Classic,2008,1.6 Gl Aa Super,,Nafta/GNC,5,,,,190000,,,,,,,,,,,,6000000
Chevrolet Tracker 1.8 Ltz Awd At 140cv,Bs.As. G.B.A. Sur,Chevrolet,Tracker,2016,1.8 Ltz Awd At 140cv,,Nafta,5,Automática,1.8,SUV,70000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,18300000
Mercedes-Benz Sprinter 2.1 313 Furgon 3000 V1 Sin Airbag,Bs.As. G.B.A. Norte,,Sprinter,2008,2.1 313 Furgon 3000 V1 Sin Airbag,,Diésel,2,Manual,2.1,Furgón,205000,No,Sí,Hidráulica,Delantera,2,80 L,129,4890,2365,1994,3025 mm,21000000
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Oeste,Fiat,Cronos,2022,1.3 Gse Drive Pack Conectividad,,Nafta,4,Manual,1.3,Sedán,59000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,16500
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline At,Buenos Aires Interior,Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x4 Trendline At,,Diésel,4,Automática,2.0,Pick-Up,174000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,24500000
Peugeot 208 1.6 ALLURE L25 AT,Bs.As. G.B.A. Norte,Peugeot,208,2024,1.6 ALLURE L25 AT,Azul,Nafta,4,Automático,1,Hatchback,1000,No,No,Asistida,4x2,5,47 L,115,4055,1453,1960,2538 mm,23700000
Volkswagen Amarok 3.0 V6 Cd Comfortline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2021,3.0 V6 Cd Comfortline,Plateado,Diésel,4,Automática,3.0,Pick-Up,57000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,32500
Volkswagen Gol 1.6 I Power 601,Bs.As. G.B.A. Sur,Volkswagen,Gol,2008,1.6 I Power 601,Gris,Nafta,3,Manual,1.6,Hatchback,248000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1651,2468 mm,6700000
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Bs.As. G.B.A. Oeste,Ford,Ranger Raptor,2022,2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,14000,Sí,,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,54500
Citroën C4 2.0 Exclusive Bva Am71,Capital Federal,,C4,2014,2.0 Exclusive Bva Am71,Gris,Nafta,5,Automática,2.0,Hatchback,110000,Sí,Sí,Asistida,Delantera,5,60 L,143,4260,1471,1735,2620 mm,5150000
Volkswagen Gol Trend 1.6 Comfortline 101cv,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2020,1.6 Comfortline 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,70000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,14500000
BMW Serie 3 2.0 318is Coupe,Mendoza,BMW,Serie 3,1993,2.0 318is Coupe,,Nafta,2,Manual,2.0,,195000,,Sí,Eléctrica,Delantera,5,65 L,143,4433,1366,1710,2760 mm,8000
Peugeot 206 1.6 Xtpremium,Capital Federal,Peugeot,206,2005,1.6 Xtpremium,Azul,Nafta,5,Manual,1.6,Hatchback,62700,,Sí,,Delantera,5,50 L,90,3835,1432,1652,2442 mm,6500
Nissan Kicks 1.6 Exclusive Bt 120cv,Capital Federal,Nissan,Kicks,2021,1.6 Exclusive Bt 120cv,,Nafta,5,Manual,1.6,Hatchback,50000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,24900
BMW Serie 3 2.5 323 Compact Ti,Bs.As. G.B.A. Sur,BMW,Serie 3,1998,2.5 323 Compact Ti,Gris,Nafta,2,Manual,2.5,Coupé,161000,,Sí,Eléctrica,Delantera,5,55 L,170,4210,1378,1698,2700 mm,12000
Volkswagen Suran 1.6 I Comfortline 60a,Bs.As. Costa Atlántica,Volkswagen,Suran,2008,1.6 I Comfortline 60a,,Nafta,5,Manual,1.6,Monovolumen,226956,,,Hidráulica,Delantera,5,50 L,101,4166,1547,1660,2467 mm,6000
Renault Sandero 1.6 Confort,Bs.As. G.B.A. Norte,Renault,Sandero,2010,1.6 Confort,,Nafta,5,Manual,1.6,Hatchback,25000,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,7000000
Toyota Etios 1.5 Sedan Xls My19,Misiones,Toyota,Etios,2023,1.5 Sedan Xls My19,,Nafta,4,Manual,1.5,Sedán,2700,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,23000000
Volkswagen Gol 1.6 I Power 701,Bs.As. G.B.A. Sur,Volkswagen,Gol,2010,1.6 I Power 701,Gris,Nafta/GNC,3,Manual,1.6,Hatchback,124000,No,Sí,Mecánica,Delantera,5,51 L,92,3951,1414,1656,2465 mm,7499999
BMW Serie 1 2.5 125i Coupe Sport,Capital Federal,BMW,Serie 1,2009,2.5 125i Coupe Sport,Azul,Nafta,2,Manual,2.5,Coupé,114000,,Sí,Asistida,Trasera,4,53 L,218,4360,1423,1640,2374 mm,23500
Volkswagen Polo 1.6 Msi Trendline At,Córdoba,Volkswagen,Polo,2022,1.6 Msi Trendline At,,Nafta,5,Automática,1.6,Hatchback,94000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,21400000
Chevrolet Cruze 1.4 Ltz At Sedan,Buenos Aires Interior,Chevrolet,Cruze,2017,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,32000,Sí,Sí,,Delantera,5,52 L,153,4665,1484,2042,2700 mm,17000
Volkswagen Crossfox 1.6 Highline Cuero Ag,Bs.As. G.B.A. Sur,Volkswagen,Crossfox,2014,1.6 Highline Cuero Ag,,Nafta,5,Manual,1.6,Hatchback,93000,,,Hidráulica,Delantera,4,50 L,101,4034,1631,1677,2467 mm,10000
Toyota Corolla 1.8 Xei Mt 140cv,Bs.As. G.B.A. Norte,Toyota,Corolla,2015,1.8 Xei Mt 140cv,Gris,Nafta/GNC,4,Manual,1.8,Sedán,181509,,Sí,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,14500
Chevrolet Spin 1.8 Lt 5as 105cv,Bs.As. G.B.A. Sur,Chevrolet,Spin,2017,1.8 Lt 5as 105cv,,Nafta,5,Manual,1.8,Monovolumen,106000,,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,15000000
Ford Fiesta 1.6 Clx,Bs.As. G.B.A. Oeste,Ford,Fiesta,2000,1.6 Clx,Gris,Nafta,5,Manual,1.6,Hatchback,207000,,Sí,Hidráulica,Delantera,5,42 L,95,3823,1397,1634,2446 mm,4200000
Fiat Siena 1.7 Hl Stile,La Pampa,Fiat,Siena,1999,1.7 Hl Stile,Rojo,Diésel,4,Manual,1.7,Sedán,300000,,,Hidráulica,,,,,,,,,3500000
Chevrolet Cruze 1.8 Ltz At 141cv,Capital Federal,Chevrolet,Cruze,2021,1.8 Ltz At 141cv,Plateado,Nafta,4,Automática,1.8,Sedán,27000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1855,2711 mm,21900
Jeep Grand Cherokee 4.7 Limited Atx,Buenos Aires Interior,Jeep,Grand Cherokee,2008,4.7 Limited Atx,Gris,Nafta,5,Automática,4.7,SUV,365000,Sí,Sí,Hidráulica,4x4,5,78 L,299,4740,1785,1862,2781 mm,14200
Mercedes-Benz Clase C 1.8 C250 Avantgarde Sport At B.eff,Córdoba,,Clase C,2010,1.8 C250 Avantgarde Sport At B.eff,,Nafta,4,Automática,1.8,Sedán,104000,Sí,Sí,Asistida,Delantera,5,66 L,204,4581,1445,1770,2760 mm,17900
Nissan Frontier 2.3 S Cd 4x4 Mt,Bs.As. G.B.A. Sur,Nissan,Frontier,2023,2.3 S Cd 4x4 Mt,,Diésel,4,Manual,2.3,Pick-Up,858,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,35000
Mercedes-Benz Clase E 3.5 E350 Avantgarde Sport B.eff At,Bs.As. G.B.A. Norte,,Clase E,2013,3.5 E350 Avantgarde Sport B.eff At,Negro,Nafta,4,Automática,3.5,Sedán,58000,Sí,Sí,Asistida,Trasera,4,,,,,,,45000
Ford Fiesta Kinetic Design 1.6 Se 120cv,Córdoba,Ford,Fiesta Kinetic Design,2017,1.6 Se 120cv,Gris,Nafta,5,Manual,1.6,Hatchback,106000,Sí,,Eléctrica,Delantera,5,51 L,120,4056,1476,1801,2415 mm,14750000
Volkswagen Gol Trend 1.6 Pack I Plus 101cv,Bs.As. Costa Atlántica,Volkswagen,Gol Trend,2011,1.6 Pack I Plus 101cv,Plateado,Nafta,5,Manual,1.6,Hatchback,163500,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7000
Ford Kuga 2.5 Trend Mt 4x4 (ku01/ku04),Bs.As. G.B.A. Norte,Ford,Kuga,2013,,Gris,Nafta,5,Manual,2.5,SUV,159000,Sí,Sí,Asistida,Integral,5,58 L,200,4443,1680,1746,2589 mm,11500
Mercedes-Benz Sprinter 2.1 413 Chasis Cab 4025 S-airgab,Entre Ríos,,Sprinter,2010,2.1 413 Chasis Cab 4025 S-airgab,,Diésel,2,Manual,2.1,,431000,No,Sí,Hidráulica,Delantera,3,80 L,129,6446,2205,1994,3025 mm,15000
Peugeot 308 1.6 Feline Hdi 115cv,Bs.As. G.B.A. Sur,Peugeot,308,2012,1.6 Feline Hdi 115cv,Gris,Diésel,5,Manual,1.6,Hatchback,112000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,13500000
Audi A4 2.0 Fsi 190cv,Santa Fe,Audi,A4,2017,2.0 Fsi 190cv,Blanco,Nafta,4,Manual,2.0,Sedán,159000,,Sí,Eléctrica,Delantera,5,54 L,190,4726,1427,1983,2933 mm,25000
Honda Civic 1.6 Ex,Bs.As. G.B.A. Sur,Honda,Civic,1994,1.6 Ex,Gris,Nafta,4,Manual,1.6,Sedán,312000,,,,Delantera,5,45 L,160,4450,1410,1705,2620 mm,4000
Renault Duster 1.6 4x2 Confort Plus 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2013,1.6 4x2 Confort Plus 110cv,Blanco,Nafta,5,Manual,1.6,SUV,120000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,7800000
Fiat Strada 1.3 Ranch Cvt Cd,Bs.As. G.B.A. Sur,Fiat,Strada,2024,1.3 Ranch Cvt Cd,Gris,Nafta,4,Automática,1.3,Pick-Up,1000,,,,Delantera,5,55 L,99,4480,1554,1781,2737 mm,6000
Ford Focus 5p 1.6l N Mt S,Bs.As. G.B.A. Norte,Ford,Focus,2015,5p 1.6L N MT S,,Nafta,5,,,,141000,,,,,,,,,,,,12000
Honda CR-V 2.4 Ex 4wd 185cv At,Bs.As. Costa Atlántica,Honda,CR-V,2012,2.4 Ex 4wd 185cv At,,Nafta,5,Automática,2.4,SUV,209000,Sí,,Eléctrica,4x4,5,58 L,185,4530,1655,1770,2640 mm,19900
Peugeot Partner 1.6 Hdi Confort,Bs.As. G.B.A. Sur,Peugeot,Partner,2022,1.6 Hdi Confort,,Diésel,3,Manual,1.6,Hatchback,25000,,,,Delantera,2,55 L,92,4137,1800,1720,2728 mm,19500000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Capital Federal,Chevrolet,Tracker,2015,,,Nafta,5,Automática,1.8,SUV,130000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,12500
Fiat Toro 2.0 Freedom 4x2,Capital Federal,Fiat,Toro,2016,2.0 Freedom 4x2,Gris,Diésel,4,Manual,2.0,Pick-Up,140000,,,,4x2,5,60 L,170,4915,1690,1669,2443 mm,18500000
Renault Master 2.5 Ph3 Dci120 L1h2 Pk2 Corto Eu4,Bs.As. G.B.A. Sur,Renault,Master,2013,2.5 Ph3 Dci120 L1h2 Pk2 Corto Eu4,,Diésel,3,Manual,2.5,Furgón,203000,,,Asistida,Delantera,3,100 L,115,4888,2493,1990,3578 mm,25000
Volkswagen Gol Trend 1.6 Pack I 101cv,Capital Federal,Volkswagen,Gol Trend,2010,1.6 Pack I 101cv,,Nafta,5,Manual,1.6,Hatchback,112000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7200
Volkswagen Amarok 2.0 Cs Tdi 140cv Trendline 4x4,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2020,2.0 Cs Tdi 140cv Trendline 4x4,Blanco,Diésel,2,Manual,2.0,Pick-Up,91000,,Sí,Hidráulica,4x4,3,80 L,140,5254,1820,1944,3095 mm,23500
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Bs.As. G.B.A. Oeste,Ford,Ecosport,2019,1.5 Titanium 123cv 4x2 Manual,Plateado,Nafta,5,Manual,1.5,SUV,92000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,19900000
Jeep Renegade 1.8 SPORT AT 4x2,Capital Federal,Jeep,Renegade,2018,1.8 SPORT AT 4x2,Rojo,Nafta,5,Automático,1,SUV,76600,No,No,Asistida,4x2,5,60 L,217,4624,1670,1798,2570 mm,19770000
Peugeot 207 1.6 Xt,Capital Federal,Peugeot,207,2011,1.6 Xt,,Nafta,5,Manual,1.6,Hatchback,76000,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,7200
Peugeot 408 2.0 Allure 143cv,Bs.As. G.B.A. Norte,Peugeot,408,2012,2.0 Allure 143cv,Gris,Nafta,4,Manual,2.0,Sedán,134000,,Sí,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,9000
Undefined,San Luis,Toyota,Corolla,2020,2.0 SEG CTV,Gris,Nafta,5,Automática,,,99000,No,Sí,Asistida,,,,,,,,,24000
Kia Sorento 2.4 Ex 4x2 6at,Bs.As. G.B.A. Sur,Kia,Sorento,2013,2.4 Ex 4x2 6at,Plateado,Nafta,5,Automática,2.4,SUV,124000,Sí,,Eléctrica,4x2,7,68 L,174,4685,1710,1885,2700 mm,15900
Renault Kangoo 1.6 Ph3 Authentique Plus Lc,Santa Fe,Renault,Kangoo,2015,1.6 Ph3 Authentique Plus Lc,Blanco,Nafta,4,Manual,1.6,Monovolumen,158000,No,Sí,Hidráulica,Delantera,5,52 L,95,4010,1860,1670,2600 mm,9200000
Peugeot 308 308 Cc Cabriolet,Córdoba,Peugeot,308,2011,308 cc cabriolet,Negro,Nafta,2,,,,90000,,,,,,,,,,,,21500
Volkswagen Fox 1.6 Comfortline 5 p,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2008,1.6 Comfortline 5 p,Azul,Nafta,5,Manual,1.6,Hatchback,133000,,,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2465 mm,7300
Fiat Palio 1.6 Hl Stile Abs,Bs.As. G.B.A. Oeste,Fiat,Palio,1998,1.6 Hl Stile Abs,,Nafta,3,Manual,1.6,Hatchback,120000,,,Hidráulica,Delantera,5,48 L,115,3763,1440,1620,2373 mm,4000
Ford Focus III 1.6 Sedan S,Capital Federal,Ford,Focus III,2019,1.6 Sedan S,Blanco,Nafta,4,Manual,1.6,Sedán,71000,,Sí,Eléctrica,Delantera,5,55 L,125,4534,1484,1639,2630 mm,14900
Toyota Hilux 3.0 I Srv Cab Doble 4x2 Cuero,Mendoza,Toyota,Hilux,2009,3.0 I Srv Cab Doble 4x2 Cuero,Gris,Diésel,4,Manual,3.0,Pick-Up,240000,,,Hidráulica,4x2,5,80 L,163,5255,1820,1855,2860 mm,23000000
Renault Clio 1.2 Mio Confort Pack 5P,Entre Ríos,Renault,Clio,2016,1.2 Mio Confort Pack 5P,Plateado,Nafta,5,Manual,1.2,Hatchback,87000,,,,Delantera,5,50 L,75,3811,1417,1639,2472 mm,12500000
Toyota Corolla Cross 2.0 Seg Cvt,Córdoba,Toyota,Corolla Cross,2024,2.0 Seg Cvt,Gris,Nafta,5,Automática,2.0,SUV,1111,Sí,,Eléctrica,4x2,5,47 L,170,4460,1620,1825,2465 mm,49900000
Chevrolet Tracker 1.2 Turbo Premier At,Capital Federal,Chevrolet,Tracker,2024,1.2 Turbo Premier At,,Nafta,5,Automática,1.2,SUV,2000,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,29800
Toyota Hilux 2.8 Tdi 4x2 Dc Srx At6 L16,Bs.As. G.B.A. Norte,Toyota,Hilux,2018,2.8 TDI 4X2 DC SRX AT6 L16,Gris,Diésel,4,Automática,,Pick-Up,73357,,Sí,Asistida,,,80 L,,,,,,36000000
