Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Nivus 1.0 Tsi Tiptronic Highline,Bs.As. G.B.A. Norte,Volkswagen,Nivus,2022,1.0 Tsi Tiptronic Highline,Gris,Nafta,5,Automática,1.0,SUV,20000,Sí,Sí,Eléctrica,4x2,5,52 L,116,4266,1493,1757,2566 mm,35000000
Chevrolet Prisma 1.4 Lt 98cv,Capital Federal,Chevrolet,Prisma,2017,1.4 Lt 98cv,Negro,Nafta,4,Manual,1.4,Sedán,136911,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,12875000
Peugeot 308 1.6 Sport Thp 163cv,Bs.As. G.B.A. Norte,Peugeot,308,2013,1.6 Sport Thp 163cv,Blanco,Nafta,5,Automática,1.6,Hatchback,224000,No,Sí,Hidráulica,Delantera,5,60 L,163,4276,1519,1815,2608 mm,8800
Citroën C3 1.6 EXCLUSIVE PACK MYWAY VTI MT,Bs.As. G.B.A. Norte,,C3,2015,1.6 EXCLUSIVE PACK MYWAY VTI MT,Plateado,Nafta,5,Manual,1,Hatchback,79218,No,No,Asistida,4x2,5,47 L,115,3850,1533,1645,2443 mm,12280000
Ford Focus II 1.8 Tdci Ghia Mt,Bs.As. G.B.A. Oeste,Ford,Focus II,2012,1.8 Tdci Ghia Mt,Plateado,Diésel,5,Manual,1.8,Hatchback,130500,,,Asistida,Delantera,5,53 L,115,4337,1500,1672,2600 mm,11500000
Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,Bs.As. G.B.A. Oeste,Renault,Kangoo,2018,1.6 Furgon Ph3 Confort 1plc,Rojo,Nafta/GNC,3,Manual,1.6,Furgón,139000,,Sí,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,10990000
Fiat Mobi 1.0 Easy,Buenos Aires Interior,Fiat,Mobi,2022,1.0 Easy,Gris,Nafta,5,Manual,1.0,Hatchback,45700,No,Sí,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,14000000
BMW Serie 3 325I COUPE DESCAPOTABLE,Bs.As. G.B.A. Norte,BMW,Serie 3,2013,325I COUPE DESCAPOTABLE,Blanco,Nafta,2,Automática,2.5,Cabriolet,75000,Sí,Sí,Asistida,Trasera,4,63 L,218,4580,1395,1548,2362 mm,40000
Chevrolet Onix 1.4 Ltz At,Capital Federal,Chevrolet,Onix,2020,1.4 Ltz At,Gris,Nafta,4,Automático,1,Hatchback,44889,No,No,Asistida,4x2,5,54 L,98,3930,1484,1656,2465 mm,18130000
Renault Master 2.5 Ph3 Dci120 L1h1 Pkcn Furgon Corto,Bs.As. G.B.A. Norte,Renault,Master,2012,2.5 Ph3 Dci120 L1h1 Pkcn Furgon Corto,,Diésel,3,Manual,2.5,Furgón,175000,,,Asistida,Delantera,3,100 L,115,4888,2252,1990,3578 mm,19300
Peugeot 207 1.4 Allure Hdi 70cv,Capital Federal,Peugeot,207,2016,1.4 Allure Hdi 70cv,Gris,Diésel,5,Manual,1.4,Hatchback,147000,,Sí,Hidráulica,Delantera,5,50 L,70,3872,1441,1720,2540 mm,10900000
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Córdoba,Renault,Duster,2018,2.0 Ph2 4x2 Privilege 143cv,Blanco,Nafta/GNC,5,Manual,2.0,SUV,159000,,,,4x2,5,50 L,143,4329,1683,1822,2674 mm,15900
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2021,1.6 Trendline 101cv,,Nafta,5,Manual,1.6,Hatchback,35000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,16500000
Renault Duster 1.6 4x2 Confort Plus Abs 110cv,Bs.As. G.B.A. Oeste,Renault,Duster,2014,1.6 4x2 Confort Plus Abs 110cv,,Nafta,5,Manual,1.6,SUV,115000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,14500000
Chevrolet Captiva 2.2 Ltz 184cv,Córdoba,Chevrolet,Captiva,2017,2.2 Ltz 184cv,Plateado,Diésel,5,Automática,2.2,SUV,133878,Sí,Sí,Hidráulica,Integral,7,65 L,184,4673,1756,1845,2660 mm,27500000
Fiat Cronos 1.3 Precision Cvt,Chaco,Fiat,Cronos,2022,1.3 Precision Cvt,Negro,Nafta,4,Automática,1.3,Sedán,24313,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19500000
Fiat Cronos 1.3 Gse Drive Cvt Pack Plus,Bs.As. G.B.A. Norte,Fiat,Cronos,2024,1.3 Gse Drive Cvt Pack Plus,Negro,Nafta,4,Automática,1.3,Sedán,1111,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,22000000
Toyota Hilux Pick-Up 2.4 CS Dx 4x2,Córdoba,Toyota,Hilux Pick-Up,2021,2.4 CS Dx 4x2,,Diésel,3,Manual,2.4,Pick-Up,12800,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,22900
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv,Bs.As. Costa Atlántica,Ford,Ranger,2012,3.2 Cd 4x4 Limited Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,103000,No,Sí,electronic,4x4,5,,,,,,,20000
Citroën C3 Aircross 1.6 Vti 115 Feel At6,Bs.As. G.B.A. Oeste,,C3 Aircross,2019,1.6 Vti 115 Feel At6,Rojo,Nafta,5,Automática,1.6,Hatchback,65000,,,,Delantera,5,55 L,115,4097,1741,1766,2542 mm,15000
Fiat Mobi 1.0 Easy Pack Top,Córdoba,Fiat,Mobi,2017,1.0 Easy Pack Top,Gris,Nafta,5,Manual,1.0,Hatchback,73500,,,Hidráulica,Delantera,5,47 L,70,3566,1502,1854,2874 mm,11500
Ford Ka 1.0 Plus Aa Tattoo,Bs.As. G.B.A. Oeste,Ford,Ka,2007,1.0 Plus Aa Tattoo,Blanco,Nafta,3,Manual,1.0,Hatchback,200000,,Sí,Hidráulica,Delantera,4,42 L,65,3677,1368,1631,2448 mm,4600
BMW Serie 3 2.5 325ci Coupe Selective,Capital Federal,BMW,Serie 3,2001,2.5 325ci Coupe Selective,Gris,Nafta,2,Manual,2.5,,140000,,Sí,Eléctrica,Trasera,5,63 L,192,4471,1415,1739,2725 mm,13400
Volkswagen Amarok 3.0 V6 Cd Highline,Bs.As. Costa Atlántica,Volkswagen,Amarok,2020,3.0 V6 Cd Highline,Blanco,Diésel,4,Automática,3.0,Pick-Up,61000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,47500000
Renault Duster 1.6 4x2 Confort Abs 110cv,Capital Federal,Renault,Duster,2013,1.6 4x2 Confort Abs 110cv,Gris,Nafta,5,Manual,1.6,SUV,164000,,Sí,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,9500
Ford Fiesta Kinetic 1.6 Se 120cv,Bs.As. G.B.A. Oeste,Ford,Fiesta Kinetic,2017,1.6 Se 120cv,Azul,Nafta,5,Manual,1.6,Hatchback,60000,Sí,,Eléctrica,Delantera,5,51 L,120,4056,1476,1801,2415 mm,16000000
Toyota SW4 2.8 Srx 177cv 4x4 7as,Formosa,Toyota,SW4,2022,2.8 Srx 177cv 4x4 7as,,Diésel,5,Manual,2.8,SUV,21000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,53000
Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,Capital Federal,Renault,Duster,2016,1.6 Ph2 4x2 Dynamique 110cv,,Nafta,5,Manual,1.6,SUV,87600,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,14000000
Nissan Frontier 2.3 X-Gear + Cd 4X4 At,Capital Federal,Nissan,Frontier,2022,,Rojo,Diésel,4,Automática,2.3,Pick-Up,67094,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,36000000
Toyota Hilux Pick-Up 2.4 Cs Dx 150cv 4x4,Buenos Aires Interior,Toyota,Hilux Pick-Up,2022,2.4 Cs Dx 150cv 4x4,Blanco,Diésel,4,Manual,2.4,Pick-Up,80300,,,Hidráulica,4x4,5,80 L,150,5260,1850,1855,2860 mm,34000000
Ford Focus Trend Sigma 1.6,Bs.As. G.B.A. Oeste,Ford,Focus,2013,Trend sigma 1.6,,Nafta,5,,,,170000,,,,,,,,,,,,9800000
Citroën C4 1.6 X (plan De Ahorro),Bs.As. G.B.A. Sur,,C4,2014,,,Nafta,5,Manual,1.6,Hatchback,102000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,10000000
Peugeot 3008 1.6 Feline Thp 156cv,Bs.As. G.B.A. Sur,Peugeot,3008,2015,1.6 Feline Thp 156cv,,Nafta,5,Manual,1.6,Monovolumen,102000,Sí,Sí,Asistida,Delantera,5,53 L,156,4365,1639,1837,2675 mm,15500000
Fiat Toro 2.0 350 Multijet Volcano 4x4 At,Capital Federal,Fiat,Toro,2024,2.0 350 Multijet Volcano 4x4 At,Azul,Diésel,4,Automática,2.0,Pick-Up,1000,Sí,Sí,,4x4,5,60 L,170,4945,1735,2033,2990 mm,12200
Volkswagen Golf 1.6 Format,Bs.As. G.B.A. Oeste,Volkswagen,Golf,2006,1.6 Format,,Nafta,5,Manual,1.6,Hatchback,245000,,Sí,Hidráulica,Delantera,5,55 L,100,4149,1459,1735,2515 mm,7000
Ford Ecosport 1.5 Se 123cv 4x2 Manual,Mendoza,Ford,Ecosport,2022,1.5 Se 123cv 4x2 Manual,Gris,Nafta,5,Manual,1.5,SUV,40000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,24950000
Ford Focus III 2.0 Sedan Se Plus At6,Bs.As. G.B.A. Oeste,Ford,Focus III,2017,2.0 Sedan Se Plus At6,Blanco,Nafta,4,Automática,2.0,Sedán,77000,,,Eléctrica,Delantera,5,55 L,170,4534,1484,1742,2630 mm,13500
Peugeot 208 1.0 ALLURE PACK L25 AT,Bs.As. G.B.A. Norte,Peugeot,208,2024,1.0 ALLURE PACK L25 AT,Negro,Nafta,4,Automático,1,Hatchback,1000,No,No,Asistida,4x2,5,47 L,120,4055,1453,1960,2538 mm,26840000
Honda CR-V 2.4 Lx At 2wd (mexico),Capital Federal,Honda,CR-V,2012,,,Nafta,5,Automática,2.4,SUV,222400,Sí,,Eléctrica,4x2,5,58 L,170,4575,1680,1782,2640 mm,16900
Peugeot 408 1.6 Feline Thp 163cv Tiptronic,Córdoba,Peugeot,408,2016,1.6 Feline Thp 163cv Tiptronic,Blanco,Nafta,4,Automática,1.6,Sedán,103000,Sí,,Eléctrica,Delantera,5,60 L,163,4690,1505,1800,2710 mm,13500
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Córdoba,Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,,Nafta,4,Manual,1.3,Sedán,12000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,20000000
Audi A4 2.0 Attraction Tfsi 211cv Multitronic,Buenos Aires Interior,Audi,A4,2013,2.0 Attraction Tfsi 211cv Multitronic,Gris,Nafta,4,Automática,2.0,Sedán,166300,Sí,Sí,Asistida,Delantera,5,65 L,211,4703,1427,1894,2855 mm,14500
Ford Falcon 3.0 Lujo,Buenos Aires Interior,Ford,Falcon,1980,3.0 Lujo,Rojo,Nafta,4,Manual,3.0,Sedán,69432,,,,,,,116,,,,,5000000
Peugeot 207 207 Xt A/t Premian,Bs.As. G.B.A. Oeste,Peugeot,207,2010,,,Nafta,5,,,,78000,,,,,,,,,,,,7500
Renault Duster 2.0 4x4 Luxe 138cv,Capital Federal,Renault,Duster,2012,2.0 4x4 Luxe 138cv,,Nafta,5,Manual,2.0,SUV,150000,,,Hidráulica,4x4,5,50 L,138,4315,1695,1822,2673 mm,12900000
Ford F-100 3.6 Lujo,Bs.As. G.B.A. Sur,Ford,F-100,1970,3.6 Lujo,,Nafta,2,Manual,3.6,Pick-Up,50000,,,,,,,103,,,,,26000
Renault Koleos 2.5 4wd Cvt,Capital Federal,Renault,Koleos,2024,2.5 4wd Cvt,Rojo,Nafta,5,Automática,2.5,SUV,1111111,Sí,,Eléctrica,4x4,5,60 L,170,4673,1678,2063,2705 mm,39950000
Peugeot 308 1.6 Feline Hdi 115cv,Salta,Peugeot,308,2014,1.6 Feline Hdi 115cv,Blanco,Diésel,5,Manual,1.6,Hatchback,109000,,Sí,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,14500000
Chevrolet Onix 1.4 Ltz At 98cv,Capital Federal,Chevrolet,Onix,2017,1.4 Ltz At 98cv,Rojo,Nafta,5,Automática,1.4,Hatchback,46000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,13700
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Sur,Volkswagen,Gol Trend,2017,1.6 Trendline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,112000,No,Sí,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,11800
BMW X1 2.0 Sdrive 25i Xline 231cv,Capital Federal,BMW,X1,2017,2.0 Sdrive 25i Xline 231cv,,Nafta,5,Manual,2.0,SUV,89000,,Sí,Hidráulica,4x2,5,61 L,184,4477,1545,1722,2489 mm,27500
Fiat Cronos 1.3 Drive Cvt,Córdoba,Fiat,Cronos,2023,1.3 Drive Cvt,,Nafta,4,Automática,1.3,Sedán,6500,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,20000000
Fiat 500 1.4 Sport 105cv,Bs.As. G.B.A. Norte,Fiat,500,2012,1.4 Sport 105cv,Blanco,Nafta,3,Manual,1.4,Hatchback,149000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1855,2640 mm,12500000
Toyota Etios 1.5 Xs 4 p,Capital Federal,Toyota,Etios,2014,1.5 Xs 4 p,,Nafta,4,Manual,1.5,Sedán,100000,,,Eléctrica,Delantera,5,45 L,90,4265,1510,1695,2460 mm,8000
Peugeot 408 1.6 Feline Thp 163cv Tiptronic,Capital Federal,Peugeot,408,2017,1.6 Feline Thp 163cv Tiptronic,Azul,Nafta,4,Automática,1.6,Sedán,95000,Sí,,Eléctrica,Delantera,5,60 L,163,4690,1505,1800,2710 mm,11900
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Sur,Fiat,Fiorino,2017,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,66100,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,11500
Chevrolet Onix 1.0 Turbo Premier Ii At,Capital Federal,Chevrolet,Onix,2020,1.0 Turbo Premier Ii At,Naranja,Nafta,5,Automática,1.0,Hatchback,53500,No,Sí,Asistida,Delantera,5,54 L,116,3930,1484,1656,2465 mm,16700
Titanium Caja Manual,Capital Federal,Ford,Fiesta,2015,Titanium,Rojo,Nafta,5,Manual,1.6,Sedán,138000,No,,Hidráulica,Delantera,,,,,,,,11500
Volkswagen Saveiro 2007 Full,Capital Federal,Volkswagen,Saveiro,2007,Full,Plateado,Diésel,2,,,,188300,,,,,,,,,,,,9750000
Citroën Aircross 1.6 Vti 115 Shine,Córdoba,,Aircross,2016,1.6 Vti 115 Shine,Blanco,Nafta,5,Manual,1.6,Hatchback,83000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4306,1741,1766,2542 mm,13500000
Toyota Corolla 2.0 Grs Cvt 170cv,Bs.As. G.B.A. Oeste,Toyota,Corolla,2021,2.0 Grs Cvt 170cv,Rojo,Nafta,4,Automática,2.0,Sedán,26000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,26900
Fiat Palio 1.4 Attractive 85cv C/pack Seguridad,Capital Federal,Fiat,Palio,2013,,Rojo,Nafta,5,Manual,1.4,Hatchback,92000,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1993,3250 mm,8200
Audi A4 2.0 Ambition Tfsi 225cv Multitronic,Capital Federal,Audi,A4,2014,2.0 Ambition Tfsi 225cv Multitronic,Gris,Nafta,4,Automática,2.0,Sedán,76000,,Sí,Asistida,Delantera,5,63 L,225,4701,1427,1811,2810 mm,27000
Chevrolet Spin 1.8 Ltz 5as 105cv,Bs.As. G.B.A. Sur,Chevrolet,Spin,2013,1.8 Ltz 5as 105cv,Plateado,Nafta/GNC,5,Manual,1.8,Monovolumen,220000,,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,11000000
Citroën C4 Feel Vti 1.6 Manual,Bs.As. G.B.A. Sur,,C4,2020,Feel vti 1.6 manual,,Nafta,5,,,,45000,,,,,,,,,,,,17500
Renault Captur 2.0 Intens,Capital Federal,Renault,Captur,2017,2.0 Intens,Blanco,Nafta,5,Automática,2.0,SUV,68000,,Sí,Hidráulica,Delantera,5,45 L,143,4122,1556,1778,2670 mm,19500000
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,Córdoba,Ford,Fiesta Kinetic Design,2013,1.6 Titanium 120cv,Gris,Nafta,5,Manual,1.6,Hatchback,155000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1639,2472 mm,11700000
Chevrolet Cruze 5 1.4 Rs At 5 p,Capital Federal,Chevrolet,Cruze 5,2023,1.4 Rs At 5 p,Rojo,Nafta,5,Automática,1.4,Hatchback,7000,Sí,,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,26900
Suzuki Grand Vitara 2.0 Jiii,Bs.As. Costa Atlántica,Suzuki,Grand Vitara,2009,2.0 Jiii,Negro,Nafta,5,Manual,2.0,SUV,210000,,,Hidráulica,4x4,7,66 L,183,4760,1740,1810,2640 mm,10500
Volkswagen Gol Trend 1.6 Pack Ii Ll 101cv,Capital Federal,Volkswagen,Gol Trend,2014,1.6 Pack Ii Ll 101cv,,Nafta,5,Manual,1.6,Hatchback,141000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7990
Mercedes-Benz Clase C 1.8 C250 Avantgarde B.efficiency At,Bs.As. Costa Atlántica,,Clase C,2011,1.8 C250 Avantgarde B.efficiency At,,Nafta,4,Automática,1.8,Sedán,91000,Sí,Sí,Asistida,Delantera,5,66 L,204,4581,1445,1770,2760 mm,24000
Citroën Berlingo Furgon 1.6 Hdi 92 Bussines,Córdoba,,Berlingo Furgon,2016,1.6 Hdi 92 Bussines,,Diésel,3,Manual,1.6,Furgón,160000,,Sí,Hidráulica,Delantera,2,60 L,92,4137,1804,1960,2693 mm,12300000
Jeep Renegade 1.8 Sport,Bs.As. G.B.A. Norte,Jeep,Renegade,2020,1.8 Sport,Negro,Nafta,5,Manual,1.8,SUV,44000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,19000
Volkswagen Suran 1.6 Imotion Highline 110cv,Córdoba,Volkswagen,Suran,2017,1.6 Imotion Highline 110cv,Blanco,Nafta,5,Automática,1.6,Monovolumen,60000,,,Hidráulica,Delantera,5,50 L,110,4204,1585,1660,2467 mm,16990000
Fiat Cronos 1.3 Gse Drive Cvt Pack Plus,Capital Federal,Fiat,Cronos,2024,1.3 Gse Drive Cvt Pack Plus,,Nafta,4,Automática,1.3,Sedán,5000,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,26000000
Volkswagen Tiguan Allspace 2.0 Tsi Highline Dsg,Bs.As. G.B.A. Sur,Volkswagen,Tiguan Allspace,2018,2.0 Tsi Highline Dsg,Blanco,Nafta,5,Automática,2.0,SUV,140000,Sí,,Asistida,4x4,5,64 L,220,4427,1683,1809,2604 mm,24600
Citroën C3 1.4 Hdi Exclusive Facelift,Bs.As. G.B.A. Sur,,C3,2009,1.4 Hdi Exclusive Facelift,,Diésel,5,Manual,1.4,Hatchback,169000,,Sí,Eléctrica,Delantera,5,47 L,70,3850,1533,1645,2443 mm,5500
Fiat Cronos 1.3 Precision Cvt,Capital Federal,Fiat,Cronos,2024,1.3 Precision Cvt,Blanco,Nafta,4,Automática,1.3,Sedán,8000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,22000000
Volkswagen Golf 1.6 Trendline,Capital Federal,Volkswagen,Golf,2015,1.6 Trendline,Plateado,Nafta,5,Manual,1.6,Hatchback,128000,,,Eléctrica,Delantera,5,50 L,110,4255,1452,1799,2638 mm,15990000
Renault Logan 1.6 Authentique 85cv,Bs.As. G.B.A. Norte,Renault,Logan,2017,1.6 Authentique 85cv,,Nafta,4,Manual,1.6,Sedán,111111,,,Hidráulica,Delantera,5,50 L,85,4350,1529,1733,2635 mm,13000000
Peugeot 2008 1.6 Feline,Capital Federal,Peugeot,2008,2016,1.6 Feline,Gris,Nafta,5,Manual,1.6,SUV,140000,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,6700000
Ford Focus III 2.0 Se,Bs.As. G.B.A. Sur,Ford,Focus III,2015,2.0 Se,Plateado,Nafta,5,Manual,2.0,Hatchback,157000,Sí,,Asistida,Delantera,5,55 L,170,4412,1484,1639,2630 mm,11000
Volkswagen Fox 1.6 Comfortline,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2016,1.6 Comfortline,,Nafta,5,Manual,1.6,Hatchback,120000,,,Eléctrica,Delantera,5,50 L,101,3823,1552,1660,2467 mm,9900
Volkswagen Polo 1.6 Msi Highline At,Bs.As. G.B.A. Norte,Volkswagen,Polo,2018,1.6 Msi Highline At,,Nafta,5,Automática,1.6,Hatchback,75000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,19000000
Volkswagen Vento 2.0 Tdi Luxury,Córdoba,Volkswagen,Vento,2008,2.0 Tdi Luxury,Azul,Nafta,4,,,,150000,,,,,,,,,,,,12900000
Ford Fiesta Kinetic 1.6 S Plus 120cv,Bs.As. G.B.A. Oeste,Ford,Fiesta Kinetic,2018,1.6 S Plus 120cv,,Nafta,5,Manual,1.6,Hatchback,40000,,,Eléctrica,Delantera,5,45 L,120,4066,1464,1801,2895 mm,14000
Renault Duster 2.0 4x2 Privilege 138cv,Capital Federal,Renault,Duster,2012,2.0 4x2 Privilege 138cv,Rojo,Nafta,5,Manual,2.0,SUV,128000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,13500000
Renault Sandero Stepway 1.6 16v Intense Cvt,Bs.As. G.B.A. Norte,Renault,Sandero Stepway,2020,1.6 16v Intense Cvt,,Nafta,5,Automática,1.6,Hatchback,11800,Sí,Sí,Hidráulica,Delantera,5,50 L,115,4066,1559,1761,2590 mm,17500
Volkswagen Up! 1.0 Take Up! Aa 75cv,Bs.As. G.B.A. Sur,Volkswagen,,2017,,,Nafta,3,Manual,1.0,Hatchback,71000,,Sí,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,9800
Toyota Hiace 2.8 Tdi Furgón 6at L2h2 3a 5p,Corrientes,Toyota,Hiace,2021,2.8 Tdi Furgón 6at L2h2 3a 5p,Blanco,Diésel,4,Automática,2.8,Furgón,11500,,,,Delantera,3,80 L,177,5260,1860,1835,3085 mm,55500
Toyota Corolla 1.8 Xei Cvt 140cv,Bs.As. G.B.A. Norte,Toyota,Corolla,2015,1.8 Xei Cvt 140cv,Azul,Nafta,4,Automática,1.8,Sedán,162200,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,11999
Volskwagen Vento 1.4 Tsi Comfortline 2016,Capital Federal,Volkswagen,Vento,2016,1.4 Tsi Comfortline,Negro,Nafta,4,Manual,1.4,Sedán,86000,No,,Hidráulica,Delantera,,,,,,,,15800
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Capital Federal,Ford,Ecosport,2018,1.5 Titanium 123cv 4x2 Manual,,Nafta,5,Manual,1.5,SUV,74000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,16000
Mercedes-Benz Clase C 2.8 C280,Capital Federal,,Clase C,1995,2.8 C280,,Nafta,4,Manual,2.8,Sedán,119000,,Sí,Hidráulica,Trasera,5,66 L,194,4581,1445,1770,2760 mm,10000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline C34,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x4 Highline C34,Azul,Diésel,4,Manual,2.0,Pick-Up,160000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,25500000
Renault Duster 1.6 Ph2 4x2 Dakar 110cv,Misiones,Renault,Duster,2016,1.6 Ph2 4x2 Dakar 110cv,Negro,Nafta,5,Manual,1.6,SUV,75000,No,Sí,hydraulic,4x2,5,50 L,110,4329,1683,1822,2674 mm,16000000
Renault Megane 1.6 16v Aa Dh,Bs.As. G.B.A. Sur,Renault,Megane,2006,1.6 16v Aa Dh,,Nafta,5,,,,130000,,,,,,,,,,,,5500000
Jeep Renegade 1.8 Sport Plus,Bs.As. Costa Atlántica,Jeep,Renegade,2018,1.8 Sport Plus,Negro,Nafta,5,Manual,1.8,SUV,80000,Sí,Sí,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,22200000
Citroën C3 1.6 I Exclusive Am74,Bs.As. G.B.A. Oeste,,C3,2012,1.6 I Exclusive Am74,,Nafta,5,Manual,1.6,Hatchback,132184,,Sí,Eléctrica,Delantera,5,47 L,106,3850,1533,1645,2528 mm,6800
Citroën Berlingo Furgon 1.6 Vti 115 Business,Bs.As. G.B.A. Sur,,Berlingo Furgon,2022,1.6 Vti 115 Business,Blanco,Nafta,3,Manual,1.6,Furgón,27235,No,Sí,Hidráulica,Delantera,2,60 L,115,4137,1804,1960,2693 mm,17100
Jeep Renegade 1.8 Sport At Plus,Capital Federal,Jeep,Renegade,2024,1.8 Sport At Plus,Gris,Nafta,5,Automática,1.8,SUV,2000,Sí,,Hidráulica,4x4,5,60 L,217,4624,1670,1798,2570 mm,13900000
Chevrolet S10 2.8 High Country Cd Tdci 200cv Automática,Capital Federal,Chevrolet,S10,2018,2.8 High Country Cd Tdci 200cv Automática,Negro,Diésel,4,Automática,2.8,Pick-Up,129500,Sí,Sí,Asistida,4x4,5,76 L,200,5367,1889,1820,2709 mm,28000
Toyota Corolla 1.8 XEI CVT,Capital Federal,Toyota,Corolla,2016,1.8 XEI CVT,Blanco,Nafta,4,Automático,1,Sedán,108969,No,No,Asistida,4x2,5,57 L,140,4620,1460,1775,2700 mm,15490000
Peugeot 408 2.0 Feline 143cv,Córdoba,Peugeot,408,2011,2.0 Feline 143cv,Gris,Nafta,4,Manual,2.0,Sedán,166000,Sí,,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,12500000
Renault Kangoo 1.6 Ph3 Authentique Plus Lc,Córdoba,Renault,Kangoo,2014,1.6 Ph3 Authentique Plus Lc,Gris,Nafta,4,Manual,1.6,Monovolumen,158000,,,Hidráulica,Delantera,5,52 L,95,4010,1860,1670,2600 mm,13900000
Peugeot 2008 1.6 Thp Sport am20,Bs.As. G.B.A. Norte,Peugeot,2008,2020,1.6 Thp Sport am20,Blanco,Nafta,5,Manual,1.6,SUV,85500,,,,Delantera,5,55 L,165,4159,1583,1739,2542 mm,20900
Citroën C4 Cactus 1.6 VTI 115 FEEL AT,Bs.As. G.B.A. Norte,,C4 Cactus,2024,1.6 VTI 115 FEEL AT,Gris,Nafta,4,Automático,1,SUV,1000,No,No,Asistida,4x2,5,55 L,115,4170,1534,1979,2600 mm,25740000
